greenyellow black magenta green purple cyan brown pink blue turquoise grey
FFAR2 0.564429674979124 0.507837117931437 0.279683468213684 0.208306679425814 0.331800485474505 0.332158216706588 0.287859293504584 0.995729332699366 0.82360358794425 0.492819162930607 0.185079193398346
FFAR3 5.21475006157772e-05 0.664808593714327 0.508610864208945 0.0152754007802417 0.14566625413401 0.668518300950135 0.0240169915285205 0.0760144535216789 0.540488661690727 0.5231653642974 0.199723929473796
FGB 0.00131119991074354 0.0864609404248937 0.000210248314719804 0.00235843508626845 0.000244542862586424 0.465862833137677 0.495617138139381 0.112046385669617 0.312137997242748 0.934950897681913 0.13174043916531
FGD1 0.347838552938728 0.140317507927186 0.379901158884214 0.0398761561817308 0.0801017147223835 0.0238753458767879 0.826586175370665 0.600645050423228 0.00695723309930612 0.252261836748232 0.152808547039969
FGD2 0.989169025200592 0.19772142958952 0.21022834701297 0.860460398756726 0.93022671481264 0.442471853727328 0.819351435468705 0.332368015334489 0.572814805792148 0.349800424849339 0.181697987771839
FGD3 0.152470859471302 0.0277990860793143 0.540494341914845 0.706118889979823 0.000294986882209736 0.111361539613013 0.000268045444244182 0.000733450377163287 2.33336151136601e-09 4.35689125979559e-17 0.25596228257241
FGD4 0.994065993184922 0.105401671795384 0.340494435075175 0.250404205064965 0.474635102172165 0.698550368919152 0.999985527610955 0.412189315002819 0.633909030470059 0.867682289784208 0.0326336673458436
FGD5-AS1 0.0103102671620563 0.470092053367321 0.447045376526854 0.362448900961971 0.0311897743174356 0.0904138799341078 0.00902645194152878 0.704343777051046 0.000350835248239849 0.000965664951158154 0.10752924240246
FGD6 0.454375552776811 0.611463546670047 0.686561830102214 0.128743179283814 0.115599453627272 0.0953538238545012 0.708918185022604 0.730095926707949 0.0679737120601343 0.484895182400995 0.14431356693208
FGF11 0.388803809396722 0.00786093289266439 0.0276964169406302 0.0442445470697234 0.172848373318608 0.58505469699002 0.688183269385054 0.842386542761613 0.250851754007528 0.955709184264938 0.819783589078811
FGF5 0.00898813301886881 0.100959521963281 0.000284118535645186 0.00731685861387306 0.00197387530250473 0.567213044124566 0.308085048306452 0.12625621927581 0.714364409828896 0.489852723151144 0.0203581353250514
FGF9 0.610658730404711 0.960933472360231 0.484867651749251 0.308101009870242 0.655454404936895 0.03755134467758 0.791049954595424 0.257258576765068 0.0454351239530075 0.380202331457208 0.458238110862343
FGFBP2 0.741683516692019 0.555904723516795 0.190532892470187 0.686123671264457 0.870661778598985 0.0237488705312544 0.483090574102919 0.380453376891762 0.384334812978379 0.647769073330531 0.257058704571669
FGFBP3 0.0967400173497696 0.555054759546176 0.253942452829475 0.03683164657044 0.000500287248277925 0.182787734783819 0.98479782430334 1.79150742657871e-06 0.00223060368167793 0.0187340278147616 0.583131409865465
FGFR1 0.00611452529025071 0.937645203938395 0.423530996151883 0.021557497105982 0.034858776030864 0.201587180471025 0.251803768811075 1.07602610756314e-05 0.0437170280121043 0.363235744149586 0.0387777688715459
FGFR1OP 0.231881136088352 0.0456765526058813 0.00193527680311998 0.0434360698498995 0.00626108919185552 0.0787498901659757 0.443574488391747 0.771538248587451 0.222420006800981 0.618954093566177 0.42859419632885
FGFR1OP2 0.0109880041103694 0.000452475409666786 0.457379794030214 0.321131673561455 0.42727274523863 0.0908090970822387 0.320267682365613 0.0542635279875899 0.160528394275443 0.815257273742445 0.0451333212239079
FGFR2 0.844773933933788 0.543009744848675 0.509513086498357 0.72461044811752 0.0680533703682868 0.924569737443435 0.0770697311299613 0.0148078744702079 0.0460742295915502 0.010727199262565 0.461715044908604
FGFRL1 0.0171286616909682 0.850307229863898 0.19631227304987 0.0398630945900697 0.00612236622616883 0.628690474551126 0.679762303915778 0.00773748117219708 0.0455428285149109 0.15550170953802 0.337269837553453
FGGY 0.92713264049776 0.647744868965018 0.852340031795232 0.233901971431205 0.0722410760412755 0.0406557177069732 0.866285996585996 0.278810914738356 0.0415404524059149 0.119646247085757 0.142494283354327
FGL2 0.650512329040464 0.0506982175302761 0.492203622317206 0.485972712369866 0.640811997561428 0.906338045758405 0.750583779133932 0.0903000196240053 0.804151655100813 0.20861385534989 0.757431090760485
FGR 0.884356939628308 0.969127017296211 0.930405789520142 0.597525901310283 0.588845248372059 0.703086852298282 0.954367600051995 0.559090892541731 0.412752128314588 0.593115242367318 0.621395835903227
FH 0.0057008591249037 0.795863846692982 0.668175256942063 0.593236446950214 0.103904053196606 0.978957466547609 6.50722776960958e-08 0.267496297708468 0.00020845912795366 9.15707037951972e-08 0.598285066049303
FHAD1 0.265581821364171 0.107092805504263 0.198074199233492 0.0204714527443671 0.0831904413579399 0.713794698789826 0.705067182311208 0.347192188112584 0.0971738943117379 0.715990101721127 0.169756660282345
FHDC1 0.0100777951442314 0.756045944834889 0.0916386680851889 0.0235318900593036 0.00295963784287178 0.877236442656201 0.350752497546979 0.0286769853151788 0.20560093661802 0.582292427303952 0.115461490302848
FHIT 0.66772084712793 0.511072572035145 0.36982966724896 0.478706751283317 0.504489637251696 0.0511170411937892 0.452197117381194 0.316529588315499 0.145098045969074 0.508803738681436 0.95483180421523
FHL1 0.203951427401587 0.990698114974097 0.709467898713753 0.158393542491496 0.140758139969174 0.458839369936257 0.25966285973537 0.531594682790306 0.424973338503152 0.82638786341052 0.198020926513997
FHL2 0.827141268933425 0.812246965961113 0.909213689426083 0.217674356974073 0.164399522353354 0.241758685848721 0.415389561924092 0.106298948788912 0.00765151359968899 0.0384986606920374 0.924680591807405
FHL3 0.69046159789272 0.361103552080497 0.165664625024911 0.832802711725052 0.768099240907681 0.112463976498386 0.866637180340769 0.774095797107792 0.259679413206394 0.289740801936513 0.22242474114838
FHOD1 0.0349360959717459 0.455321211626368 0.0033962167476486 0.000178286665613515 2.10198245103034e-09 0.412302308261878 0.996918635992388 1.33526567145419e-05 0.000137608699542142 0.0187948811958193 0.0795707575621512
FHOD3 0.0179579972105057 0.277868829030618 0.251477676757207 0.210974990567439 0.863581871375441 0.819626718349966 0.0683760222635816 0.922506142027806 0.329146658363497 0.0577605981154868 0.508198814452648
FIBP 0.291736653630499 0.130090583136344 0.355174392088424 0.294092322664006 0.00282038123189911 0.00116904526874866 0.0160035574405192 6.60215571345001e-05 8.21113008116103e-11 4.38554771779533e-11 0.742105704457848
FICD 0.305351975514915 0.372129338938225 0.323667398156201 3.53825434808366e-05 8.86423706223513e-05 0.00473392451895929 0.379350842721776 0.00179648555560642 1.19417487555294e-06 0.0459048897200981 0.0470419534933671
FIG4 0.00143783059352017 0.365026934437076 0.876891816308978 0.0926769206844188 0.232888860011561 0.251009079613785 7.42645653719154e-12 0.532920692920985 0.0114268512849609 3.75335246258532e-08 0.607907043791808
FIGNL1 0.643863577658495 3.53304875389542e-05 0.00752711648039653 0.00021577540700046 0.0269238477846781 0.159695051514379 0.342983395809442 0.248975259826413 0.0503404033347472 0.468816769804317 0.162789443817594
FIGNL2 0.00681287592652203 0.839286137311248 0.463551839163482 0.0291064039129323 0.00755520722940956 0.812683305751878 0.334573168600202 0.000414461214334879 0.0915331155600099 0.297136697042722 0.00899530027782143
FILIP1L 1.29815062887831e-05 0.0403605851555736 0.000384044461908753 0.00650778064621968 0.0214947141203493 0.159522002630455 0.0698627941001679 0.628406549266161 0.50516152986428 0.0578017176131449 0.0458079348196469
FIP1L1 0.154155113655215 1.51836191354458e-06 2.34570862171638e-05 2.39241764477279e-07 2.4697468324315e-05 0.619223406498362 0.600905794531164 0.0893332757915968 5.16652606474944e-05 0.237134018965248 0.98412704130835
FIS1 0.524558278190614 0.063958527955046 0.138988021973473 0.27191999646488 0.00862838699045482 0.000294582686803787 0.11182342694092 2.11206437095663e-06 3.20552350155636e-09 8.57742331146028e-09 0.825886253577593
FITM1 0.313341405586949 0.508164571129598 0.40073932253507 0.568081224288815 0.574629378761031 0.448682412315068 0.942757458129834 0.573802524903733 0.798404615897083 0.805855536840908 0.0774116095228924
FITM2 0.556937907394527 0.0931598264283235 0.763508547214383 0.981658876832559 0.137747956253314 0.684230083585847 0.288198872729234 0.0692125482444311 0.128317588330869 0.0160198063508927 0.397399994518782
FIZ1 0.736155973840706 0.838925902599616 0.19555919923433 0.475575679929421 0.00787828769537712 0.347628850166326 0.133728482039611 0.252022169768292 0.121848421103096 0.0340373962224003 0.0524987649471383
FKBP11 0.00133664193347204 0.00547385918295416 0.0423864998977329 6.03178176619673e-09 0.00299297128308843 0.00331183436972376 0.00150907198480934 0.0283590608761036 0.00637713585890493 0.427501142627562 0.293023551412946
FKBP14 0.0191028032609796 0.533558775994178 0.00882588974977055 0.0104954827601747 0.000339766222642079 0.901856384327784 0.26805514370422 0.165063670052281 0.343719919802474 0.972740899535219 0.000943947808072938
FKBP15 0.0236310205417586 0.0539014387621904 0.389827560492441 0.690914263133116 0.015681849900105 0.133467576171187 3.43646188718469e-05 0.0142396538453798 7.07089799783858e-06 1.27535651502306e-11 0.413590210372257
FKBP1A 0.00174406041302722 0.00724916725756156 0.179075526284047 0.0720121396414645 0.15661857312587 0.634141362197126 1.45014986564294e-07 0.0599682953777181 0.000566339303230349 3.35375632550262e-13 0.876685609871559
FKBP1B 0.672322274474489 0.902602625930451 0.976002759838139 0.611035689696361 0.381731732789294 0.832729282293977 0.448108432116841 0.0652662640612109 0.112388678179631 0.118878485653588 0.302867443880498
FKBP2 0.0551176082265347 0.00384523687752703 0.10215013190649 0.703459750457247 0.0128542045136143 0.0308065956957201 0.00041090803722254 0.0016031324983155 4.45987663587081e-07 2.93037126737656e-15 0.19701038008927
FKBP3 2.88306865842703e-05 0.743586455051719 0.916221464527483 4.55677741871768e-05 0.0608183881811347 0.000682046385898952 1.83124230590699e-10 0.0549459364027692 0.4475251418564 0.0442569495398847 0.0344065151935538
FKBP4 0.00891942610807454 0.010163134220464 0.189128802905656 0.180222901771953 0.0834498877197152 0.45300495286282 4.56499682085736e-07 0.0300515738313171 0.000230091250273137 1.47980742262016e-12 0.207428753624508
FKBP5 0.931969185489115 0.676763248916316 0.14973156138785 0.851213797012465 0.0211542678218823 0.17166844594788 0.0195982796936285 0.0406288670257755 0.0501154197684588 0.0084147476712345 0.364660764558394
FKBP6 0.467326858891957 0.631508650703125 0.147246838845556 0.192988300642218 0.0590005400816645 0.877346599971371 0.50417905620201 0.0651098880469497 0.105261044714715 0.211178196774345 0.8016498608611
FKBP7 0.886686235858991 0.758941284376465 0.345106997418005 0.973782021754573 0.983932174077137 0.948845958695341 0.285498098677213 0.142743797373775 0.126884155018124 0.0896905149091036 0.117586302042101
FKBP8 8.29043639150332e-06 0.844935411366941 0.182004730849292 0.000141607676552395 0.000244978853088394 0.128613876900971 0.137513647598486 6.33005656224016e-15 0.000864472376493032 0.120617812173498 0.629307969760421
FKBP9 0.177602174917769 0.623128659126912 0.0331142397899722 0.0133936903904336 0.000532296757564526 0.382078369864937 0.639323326066878 0.00806381880359001 0.0283037791908201 0.313865774262848 0.442357636187525
FKBPL 0.518650396252437 0.524843701723615 0.40543131283492 0.749217316486768 0.173731463913208 0.104542796790506 0.124557496458986 0.567082524881763 0.935880113242943 0.223730769067929 0.228261294973749
FKRP 0.246566526182788 0.908335813823115 0.110809990741037 0.022428246276452 6.88840908799259e-05 0.370703136540575 0.657719910176534 0.00184468402200762 0.00141341540960403 0.012628085189091 0.325230268421304
FKTN 0.0247932774978815 0.128327625064653 0.793636785213795 0.0361485825654951 0.566899305958429 0.078429237793005 0.000397807412811054 0.819892236711221 0.722424399386865 0.0141664542711776 0.698785340958692
FLAD1 0.0500130982816911 0.565923367684569 0.962421061913836 0.243316390541216 0.000828501585237163 0.0254046464994159 0.00189579538967192 0.0135245260911803 5.61086198713262e-10 2.37891036233164e-09 0.335472459738564
FLCN 0.595823067868195 0.966759795990021 0.200569617823987 0.0780817616146407 0.000222395281507921 0.104732704422061 0.08341995825141 0.020411449285993 0.000112300819772134 0.000842198922721723 0.0281410016363359
FLG2 0.0138158745430577 0.0551926243573226 0.00336192016103817 0.00979387559730484 0.011425741068621 0.393172840446819 0.523784200335308 0.136464622425387 0.472953905847024 0.721672292074553 0.680576758398527
FLI1 6.45845603803477e-05 0.000797174785902707 0.105971520335322 0.00158807618088132 0.521452657421334 0.777464540852994 1.1722073833901e-11 0.349510330725343 0.0255139164502095 2.25884741980212e-11 0.590482516614321
FLII 0.110055844872039 0.0447372847181709 0.806833300261672 0.662907919172877 0.000104977834850451 0.106652226079723 0.000127945167406395 0.000906616682746669 2.2497897979779e-09 5.51444135730141e-18 0.165413699072714
FLJ12825 0.410813492630759 0.947000533874669 0.916881914834144 0.488228312907658 0.664249328593718 0.689542484645355 0.395415652659897 0.859067450744855 0.790921197501279 0.720142131826108 0.621225135861107
FLJ13224 0.438809411355934 0.68614689230383 0.517088401845362 0.164203112736471 0.29503128847275 0.0175746838316738 0.307741993069692 0.289703050654984 0.0934105187491159 0.396252124297708 0.878357244025918
FLJ20021 0.482141183745979 0.78908844725997 0.769197636110019 0.0578903988988097 0.0107254984572374 0.0491954079485809 0.725231737437342 0.00702990424133304 0.00121708243659611 0.0200737833952251 0.374417769536739
FLJ21408 0.0988172913614321 0.412743410645993 0.959098042201645 0.471748237404156 0.451208253487475 0.507293084502446 0.108740958956387 0.859437780554929 0.582306441365614 0.136792393389891 0.10784207328939
FLJ22447 0.132607761957446 0.0263399501396728 0.00287504892712929 0.0139445558929134 0.0171547300739025 0.425609287191525 0.945255653373147 0.37691225271037 0.178848047504337 0.954159241535316 0.525159561224476
FLJ26850 0.0759308309816674 0.306386339706551 0.133360045501998 0.0505127722100611 0.0746652267840944 0.890514524318313 0.306816556028064 0.380675199749081 0.607781743648528 0.805940049162254 0.0220972217415496
FLJ27354 0.603275697175296 0.968957051113832 0.507235275683101 0.370276894069613 0.452516527316021 0.208521170061326 0.874427579005482 0.477984593064494 0.02790544069979 0.164414497059413 0.848974890140675
FLJ31662 0.591610451703221 0.255084101841302 0.00373388538424879 0.307278352753155 0.00917922610571877 0.0280090287944753 0.0917687625936634 0.302779969617051 0.238894979156423 0.192413184434025 0.759040534681023
FLJ33360 0.183149524332441 0.80236992931258 0.166907584650509 0.263607367020881 0.0774813425947204 0.758394650062806 0.921740109110588 0.277539912496784 0.458145929216298 0.553478522170906 0.21399460347694
FLJ37035 0.300556305085159 0.725054993390448 0.325281775394886 0.299994037124941 0.937843521797701 0.0300013609534552 0.0885222195744942 0.356059554880773 0.348709541412761 0.949972266471327 0.753034310729185
FLJ37453 0.772896104650233 0.723846135569777 0.927988797745408 0.00989580359984624 0.012506533453552 3.87990400495978e-05 0.870415461592246 0.00717700049410639 7.67327363376255e-06 0.014314990424861 0.794521780609712
FLJ38576 0.0271927371923911 0.662100751257078 0.851696709554933 0.710547161292535 0.693870705880272 0.552962332966663 0.359430560790706 0.833609716800133 0.405935770890228 0.507515376739167 0.235717243353539
FLJ41941 0.0797812120911071 0.138215398570834 0.031757777640997 0.00144754696939787 0.00095285384943973 0.45593313861651 0.567983258483631 0.0413316310168524 0.0134544345814816 0.444390701798101 0.428915139181721
FLJ42102 0.00462844283232907 0.0419523194073866 0.00346673782145684 4.67030116295527e-05 0.00022918946247523 0.438470798000591 0.0506098217682828 0.0405099284465438 0.140894280033166 0.64464204457288 0.0171337437645146
FLJ42393 0.700491902814706 0.470588620152742 0.0895150354171868 0.0323264772450047 0.000148340447104144 0.475282641139449 0.0752432529419367 0.0879464040511412 3.98026157960979e-05 0.00147512117659862 0.015826547426828
FLJ43681 0.0192396116663469 0.315309068155898 0.00194568627402942 0.00270080098852442 7.60872805912803e-06 0.805783959364664 0.980690003049891 0.0324880687096506 0.027358774830331 0.219347841444876 0.00319886222509042
FLJ43879 0.0106270353820001 0.407246726301789 0.265538036950047 0.289769062545682 0.696053514172339 0.873884115207633 0.371392622286961 0.371592710630308 0.775660276339325 0.420320545699739 0.136581887515855
FLJ45079 0.0476021906001369 0.0648048405313819 0.060082991076778 0.0676638731668112 0.385210377925742 0.750401200744677 0.175814913507789 0.816952350861618 0.954489831661972 0.211252264427753 0.19110112719598
FLNA 0.0102594170292705 0.5403397918752 0.0327844338194873 0.033296423152615 9.08208640539243e-07 0.718562045143105 0.179094908344125 5.15611747296803e-07 0.000334256871465469 0.000129266666866514 0.571004864617276
FLNB 0.0106085314618918 0.529073909894602 0.0192049928648719 0.00137701970593185 1.00847537644391e-05 0.68480504959614 0.879453729495143 0.000423579032934885 0.000385047466701073 0.0153951796176029 0.763604196848743
FLOT1 0.0476889158890792 0.00433554988060468 0.209687286722919 0.384900552193943 0.0141151661767788 0.488613385154829 1.79489154733016e-05 0.00534759695056959 1.85823880870118e-05 1.56312894873052e-15 0.19351516228942
FLOT2 0.813926769194392 0.0542683307394561 0.500147777863846 0.264455974566613 0.000309346365940106 0.0265766974153586 0.0107556223884789 4.12641014062726e-08 3.93687630161051e-11 4.83335382803431e-14 0.814393816769096
FLT1 0.000227599977479647 0.0385604783646814 5.76783000879744e-05 4.95535474236083e-06 3.11379430013786e-06 0.86511322597884 0.168661592102702 0.000914405863434327 0.0241433397734268 0.822825757882636 0.343839275166418
FLT3LG 0.38777585142757 0.00445555919860543 0.344585193373673 0.434019035107899 0.00368661444055819 0.0181262365208244 0.363111810392551 1.3956383843749e-06 0.000216200855725672 6.16615066111431e-06 0.159633147823437
FLT4 0.976652863519675 0.803151197027 0.0227355976752902 0.391583696595518 0.000509322233007691 0.230622385363376 0.17288387620613 0.271805618319858 0.187481028477629 0.0746490402045508 0.000200980252760697
FLVCR1 0.0996450083471867 0.0282379384758173 3.97762209862092e-06 0.124249873432556 0.0157691195548069 0.00223625573754658 0.611805899233477 0.869568182665058 0.777410833157764 0.540672479129542 0.359281722844998
FLVCR1-AS1 0.0288874624715881 0.898698167259021 0.54744637732089 0.169768723949579 0.462790061182902 0.231589989102003 0.0121832354969156 0.215591302618846 0.650734119684511 0.165264596754507 0.139233422214697
FLVCR2 0.03277709698229 0.0790748933536959 0.29673100669478 0.47640806867012 0.210801324034238 0.129998023796234 0.00216621158695324 0.3676364289263 0.00396546969853918 4.27775993078783e-05 0.219292503543239
FLYWCH1 0.000778332237648293 0.398355649031281 0.00778286535150256 1.85114257244309e-05 1.20664393269885e-08 0.408367722884364 0.691068132613108 1.29200704096378e-05 8.41011828824268e-05 0.028986020700938 0.0231800336989897
FLYWCH2 0.114500998707181 0.000143776053616544 0.0120292196850159 0.241216867986715 0.14915061639745 0.0421519937663774 0.00520226649650906 0.00228253826193521 0.000506528651325501 1.42505024811846e-09 0.639913645139837
FMN1 0.315867513349708 0.23908532727045 0.87217373438543 0.485396000788209 0.0968846147562309 0.644727299125607 0.443527096014563 0.147880610394276 0.556568423433096 0.529654046961943 0.0027909782485983
FMNL1 7.70457623765942e-10 0.809304861479258 0.0249978306488044 0.000180859717182387 0.000173083619092094 0.838504065136335 0.0401900527409641 1.11994252581924e-08 0.0603035259111081 0.621940197474118 0.503987676431562
FMNL2 0.776299676615228 0.219676797439615 0.136335395982383 0.511536047173596 0.697855790506793 0.940627792117886 0.670278317487974 0.473178589934628 0.612396131201585 0.934091076072414 0.0172731037970753
FMNL3 0.119003596125116 0.000729585234417447 0.545441936855227 0.130522759605916 0.0265922297538437 0.93372419597645 0.000573602191353922 0.0690349556406847 0.0536370215778353 1.33037285461735e-06 0.0127804372111351
FMO4 0.00252118197755407 0.0354169652933342 0.189587183918574 0.0175643235604266 0.920648158408653 0.455218068382153 0.00280775150997935 0.849842784861317 0.629442461505046 0.010064135408896 0.198666545221852
FMO5 0.558641601720471 0.625367357093369 0.105617018291687 0.855214320383705 0.186675959098843 0.102885553336323 0.0059210853051968 0.63958615285742 0.320122418296321 0.0475504081410051 0.54786354542556
FMR1 0.471489790919758 0.00210205076419668 2.56685526575464e-08 0.0722904011210969 0.00701591460198384 0.00658712660446871 0.182268659167071 0.867399663019862 0.675320833974307 0.941040528865742 0.534961863402157
FMR1-AS1 0.0152177145762364 0.0941148411428989 0.033201573115754 0.00143137275051038 0.0058420750504464 0.734042842228378 0.142881640628426 0.118923353444609 0.173321935748336 0.765542346879203 0.102650967812857
FN1 0.0266208909824787 0.829422489412493 0.190011925814968 0.209590432949725 0.381201817043931 0.10023217673383 0.00098601029488659 0.513633821774532 0.647471565624369 0.0511561465494961 0.562840796198295
FN3K 0.424356509739652 0.389794212681869 0.209403724060369 0.537866150780695 0.533067912525441 0.570041390635688 0.979072575538878 0.932699471642811 0.976170820093755 0.708696188314587 0.3897473952663
FN3KRP 0.137895229366108 0.677083829263753 0.958880724395675 0.460229777659217 0.0335284684231742 0.0577137696981434 0.0194451937072068 0.112992470635158 6.55713427712868e-05 7.96047544457324e-05 0.58827514879576
FNBP1 0.000669107257874146 0.952040440976281 0.254515665247329 0.00185316381856445 0.000674757850185804 0.186105749253439 0.592338126088122 1.22579145089261e-16 0.000466625165077432 0.0297960685280437 0.54672037587326
FNBP1L 0.991693345624822 0.53849326205989 0.336476665088431 0.678992855829343 0.24358321080409 0.770542016920466 0.113634358244614 0.616020248613966 0.286098721056109 0.173911615809066 0.560120714233191
FNBP4 1.8806835001569e-05 5.98117461098058e-09 1.01061664286039e-09 2.15435917560072e-13 5.39986233474842e-05 0.876976461456088 0.0100593622662354 0.326432407102981 0.137169021130283 0.0529571939093308 0.137358474520729
FNDC3A 0.425666475130895 0.674478331327625 2.04675025272286e-05 0.322369257057118 7.32647934065754e-06 0.00520045361184246 0.00663596713462724 0.067269992170042 0.143451943280278 0.0134582430981818 0.0181460368610674
FNDC3B 0.0640347431042882 0.419685777914421 0.0962845133989038 0.0665723768208824 1.13937261862595e-05 0.746461659814962 0.416631806823205 0.000187540682358073 0.00565229753884087 0.00398516647353241 0.0160365334879882
FNDC7 0.14500628345132 0.0026545234100912 0.0230983235893963 0.126138465729397 0.85181859174365 0.313563096027936 0.034078992700634 0.0405799566353695 0.114797372648918 0.000909987683323655 0.329870535329711
FNDC8 0.758835769137744 0.918797663258573 0.860058787874161 0.957713203878608 0.662467837000549 0.265735396284485 0.320145657303266 0.0919465537385223 0.45029499145703 0.209394090031112 0.415758888917683
FNDC9 0.217534039195802 0.0933388080825943 0.00202887973782548 0.252377673861093 0.00803706661366596 0.687345882732008 0.0324322627797761 0.538215476901918 0.108288344844602 0.198537130270238 0.258279916994109
FNIP1 6.90012054031241e-05 2.90707893788975e-07 4.17430700779767e-08 1.32620999192659e-06 0.016941370313478 0.405805229117349 0.00264009753060451 0.952535820073431 0.759445044591062 0.00105677418987141 0.440213223486877
FNIP2 0.35719693907723 0.021552165586701 0.290931333112332 0.597566584851705 0.14289071718776 0.486439680924582 0.0573679614909976 0.0135853133753531 0.0306705538058444 0.000777588647892845 0.0464548056295132
FNTA 0.592992027039328 0.632224751635881 0.143707078214799 0.21910287781427 0.0220563238225608 0.610287842688397 0.0477454081634811 0.000159515643974988 0.00378676253756496 0.00894205669661168 0.571236065240912
FNTB 0.886889995483863 0.551500375212973 0.804709259294871 0.75325923475907 0.113024978547612 0.608617766892111 0.143307878078275 0.172586148151922 0.0730068635892053 0.0294457820597771 0.451352432395892
FOPNL 0.0977632141772129 0.0698980427046555 0.11843020395775 0.205447918742193 0.0842512263860443 0.618316233605146 0.0138201981261212 0.575288824521342 0.00102782160044437 0.011456117804028 0.393599570217005
FOS 0.000211150247531507 0.216930356829326 0.637205719221686 0.706047495792997 0.919175541861854 0.90458957598423 0.015313019972145 0.34285480469152 0.114525285783879 0.158580505480954 0.0751914639528836
FOSB 0.288456135225736 0.307413255773967 0.961243757589306 0.403355199536577 0.127669505158071 0.210964304205581 0.519235983495962 0.257748639433573 0.443099939607072 0.460411520697662 0.00574985435118594
FOSL2 2.76036263002665e-15 0.393526617761113 0.333468288887137 0.00132767121633633 0.227954206794684 0.647379608066267 2.81731250909677e-05 0.0155448873569313 0.880172096057805 0.0587987039867525 0.854540521689639
FOXB1 0.132635892655319 0.473744910155469 0.408743021616979 0.123322134397518 0.732947003472264 0.179068867034602 0.0310074543176342 0.480309235050969 0.43959586727734 0.401576520228107 0.0740472145708904
FOXD2 0.914220232428472 0.267030218358647 0.441530415410937 0.872167764854295 0.625234003175637 0.691413780727284 0.957261519250559 0.162490884549927 0.220680079631615 0.299799589438307 0.466993268334914
FOXJ2 0.0112197250389161 2.81532514315748e-05 0.000249352446766508 4.9925655737843e-09 0.000459438425163627 0.285202724981898 0.0437048423641277 0.584051422617457 0.0245542076721761 0.36068865482424 0.0173573812123327
FOXJ3 0.0835097123685261 4.01399144775745e-06 1.0124849414809e-08 2.72469116889242e-06 1.08890406111461e-05 0.725786027354954 0.86081179929273 0.875548573082104 0.029245220207545 0.89499633439469 0.0597726910982079
FOXK1 0.124893110970003 0.625868209705712 0.025270028560849 0.00788149520007554 4.92650492262944e-06 0.562316953109488 0.288291342288795 0.00221658557566862 0.000306800922571698 0.00269751590507174 0.0483691119616515
FOXK2 0.812185104885612 0.639402134103852 0.0136045572406217 0.0464158969113044 1.55020119075261e-05 0.845523797324181 0.180189076748204 0.0824029153711269 0.0048662844384901 0.0138460244532093 0.000385778340080738
FOXM1 0.269294460277232 0.278913436008048 0.0147456654039755 0.0248590722088666 0.00234822352783074 0.742951425942947 0.6061889417964 0.0169262041278442 0.0187945200670054 0.139874302336535 0.602296953561484
FOXN2 0.532876923955321 9.63011689199642e-07 1.43428671460505e-06 0.00151907754853598 0.0304896456717064 0.690033716389267 0.966136652790169 0.767903674559529 0.230551472517091 0.370495324187322 0.291111156538221
FOXN3 0.0416157379240681 0.369455504391303 0.0145842908861538 0.00100349907268575 1.14325718574281e-05 0.0982025819173372 0.964729907538296 0.000553294066914146 0.00100316694584668 0.0419649460800703 0.319156243482112
FOXO1 2.08592549945812e-08 0.0261037086580724 0.0137000027981364 1.09478238960343e-06 0.0206817256234026 0.317635220084646 1.48077255860265e-05 0.00736046123965331 0.444907644354336 0.0393636142398222 0.936732761143129
FOXO3 1.10076214090236e-05 0.00119181694273036 0.000677654763286208 9.1801849976961e-08 0.000992796695262886 0.270793731363492 0.0721541623117275 0.00158869287578533 0.0222149459051129 0.719443126127837 0.699577936301696
FOXO3B 0.00607526437613066 0.0310489244819473 0.0442496629080913 2.91638964922569e-06 0.00316655639186928 0.0325291992882863 0.0220191934697251 0.00273336679766176 0.00916086204326276 0.900643164788329 0.681611009873929
FOXO4 0.00188192194168439 0.176243531533999 0.00143921501664704 0.000473310415142395 1.02811906012244e-05 0.387212891054888 0.889357764842542 0.000203653910678374 0.00426263430879676 0.0842165002196738 0.244081096262973
FOXP1 6.90998935351047e-05 0.000186736184199146 0.00194524968314306 1.04617119792873e-08 0.00684591654702654 0.0702537709111869 0.000867854305426175 0.0834568956384801 0.110386222227374 0.0986195333329349 0.858858933946804
FOXP3 0.491871452643234 0.522753078150173 0.350687568543554 0.81003598730536 0.0433784930028155 0.262815916046932 0.0706545638675307 0.0244309060316055 0.124079207229313 0.01213228567865 0.40396560993906
FOXP4 0.0394376346348573 0.478435893747638 0.209309572685234 0.00277132939403294 0.00969045576015742 0.0435460922344962 0.141924795023409 0.0250897222810812 0.0325417964712698 0.591115350391346 0.210603535128417
FOXRED1 0.981627169209194 0.754322482299662 0.621353281634031 0.0967753908992441 0.0014271005051224 0.0316871096968813 0.02872630999391 0.00143398882620502 9.13283908907373e-08 8.72006878819931e-07 0.660006072452227
FOXRED2 0.937172973443339 0.280065273652213 0.0325275318140404 0.00740389467518191 8.39214575346152e-05 0.0950236978702219 0.54556049913749 0.101839544671016 0.000972015785541912 0.044099839664725 0.123890017981256
FPGS 0.848745410687071 0.0715364545360246 0.769038483977788 0.294930680766786 1.01602587144303e-05 0.252494697255981 0.00206648100486687 2.63058275011899e-06 3.39979815683155e-09 8.16273774542714e-14 0.279361104761282
