greenyellow black magenta green purple cyan brown pink blue turquoise grey
CENPN 0.667072380487949 0.622438946038868 0.559487365475425 0.688191295320869 0.394360236227475 -0.0948078739502952 -0.268220383073977 0.260712869288103 0.218795664337633 -0.181545834091247 0.0592957679687676
CENPO 0.108705784511079 0.190818907529742 0.350064545808388 0.44236190966312 0.600493792783542 0.127337993789692 0.160305660066551 0.416100671323651 0.581999920717865 0.403042222914206 0.12399053520246
CENPP -0.00839119402299925 0.331067714331164 0.235686953671561 0.143934172335635 -0.0104513944150737 -0.0877421937950056 -0.0966792678149136 -0.233211039259549 -0.119214874760181 -0.269825959453568 0.094945081243099
CENPQ -0.147511394010774 -0.272059479543646 0.004664102321603 -0.38412205075053 -0.0149736358245999 -0.365702501744824 0.573865944229796 0.131556299542491 0.00434656934353786 0.410943977492137 -0.227963458326305
CENPT 0.0938767351906531 -0.159716624801531 0.204779107856124 0.334438285713746 0.749709308387633 0.199957681813574 0.282090942255498 0.589263061458299 0.720802633898056 0.701736353563933 0.346120702753473
CENPV 0.162619845337536 -0.000780506234127866 0.0449104807320658 0.398195308936195 0.412979164402945 0.450040852327802 -0.0560906233070895 0.663651728150281 0.567374797341712 0.346796254503288 -0.0345320734884813
CENPW -0.0945630157734698 0.23049480063566 0.253438978465623 0.00408450674881507 -0.00310747386753384 -0.111885846875941 0.183858525101594 -0.0902869421111773 -0.00732569635181959 -0.00077499851960192 -0.218259659216675
CEP104 0.00817811784043803 -0.190716514304747 0.0451562755478005 0.21890074629241 0.541605083937882 0.218332920099457 0.352522337872132 0.65890877077058 0.696790245977001 0.704094281442205 0.175401486991324
CEP112 -0.124275394408402 -0.0473914013846051 0.223480991705756 -0.267258507284265 0.0592751853248461 -0.505878776179521 0.419990513985219 -0.226648100890656 -0.184025922246171 0.114544431730162 0.23097556819392
CEP120 0.639097403465227 0.256463589076423 0.51994259610141 0.490015905528644 0.480687465579285 -0.157269247795993 -0.19127838807756 0.649181435578111 0.167859511788685 -0.0316801948218271 -0.0635518520401629
CEP128 0.341943722761313 0.239399094920252 0.557425111154046 0.60735320975952 0.867924949685663 0.0689305262030704 0.210037465896149 0.589375541521575 0.699867996147322 0.516638799908746 0.320494007190182
CEP135 -0.285688569864209 0.615404158318238 0.536818273297064 0.200173381771715 0.155146195536171 -0.220243805608113 0.22137109455217 -0.438432709329642 0.0248563135569984 -0.132696853665993 0.120768763551597
CEP152 0.188204046519034 0.342607883787614 0.578792915407497 0.100272371848114 0.207858538673633 -0.419891801151722 0.213452483442799 0.00807756955488283 -0.115775225394769 -0.0832275695870974 -0.122934328639241
CEP164 0.0780256847981558 0.0495444585165443 0.27716918837121 0.355216789809669 0.663706537598866 0.0467427008079397 0.329973758443603 0.439323274618017 0.656796204289116 0.598891372220516 0.291709987920018
CEP170 -0.089415277806324 0.0980536370905211 0.391532485813995 0.132129687743791 0.527390223735684 -0.207679821781411 0.483380747838132 0.151882527577574 0.358217669513822 0.464121427291778 0.331846207291915
CEP19 -0.46020040706899 -0.12579280325889 0.0099622628875712 -0.305774098333754 0.0166440626037388 -0.212103085784446 0.56070221712784 -0.0343842963965746 0.107327349523322 0.367785233438495 -0.0829764918684383
CEP192 0.141370362867941 0.339694101943053 0.591155570080831 0.11930140723653 0.264555582679229 -0.536936677313936 0.225704462500264 -0.0750839380198928 -0.0815759322518027 -0.0422183303979785 0.156255663564912
CEP250 0.0643735322843569 0.397150139313233 0.424847514428895 0.556635951470231 0.619706872000189 0.165263524854347 0.189687646237306 0.258620159289783 0.649867815907958 0.366545324363129 0.194252940303923
CEP290 -0.443107655435337 0.0810002271102881 0.222498253188241 -0.227136699310488 0.108741316611865 -0.315030575922852 0.741908815739315 -0.0661091642570219 0.169700376093612 0.439776090796808 0.0851915228005149
CEP350 0.173678394984296 0.06589511651889 0.5349895590908 0.0443243831483066 0.385800756444235 -0.459223850365542 0.408230012274885 0.431971663394789 0.10446442483083 0.272432853500416 0.000234653578939599
CEP41 -0.487552678924583 -0.332387613492775 -0.219910836847743 -0.415809293423285 -0.0109270843158922 -0.143571284952864 0.711478578625565 0.123132030939964 0.243434653720423 0.630769158798687 -0.162161004260808
CEP44 -0.330816657813347 0.494152068015293 0.492489930802305 -0.036721996521982 0.0195290343725402 -0.411698747191706 0.437479141312206 -0.443090331209284 -0.0647423008202082 -0.0438373236382912 -0.148260428365208
CEP55 -0.0509731351348522 -0.00389799441169469 -0.0544521886217151 0.114864726201794 0.0971813179017051 0.103200269986536 0.0404313433088263 0.195672913253139 0.287995484325437 0.19404941212666 -0.27214898314184
CEP57 -0.22406369478978 0.244999885228837 0.381126429204595 -0.141554187328355 0.0967620171455589 -0.528962927102351 0.639756337669183 -0.0859053391320747 0.0680507824016573 0.261226836035487 -0.24486411876956
CEP57L1 -0.323170468719257 -0.146622737556277 0.0955467318888197 -0.43548910667362 -0.0323330567066127 -0.428170532135883 0.643358425399616 -0.255598252260521 -0.117648076522858 0.293450320453671 0.0117687168142075
CEP63 -0.474210549819198 0.0732474430756713 0.25625098911735 -0.105148709913752 0.320900573546405 -0.205802210346354 0.764801147480153 0.0674502689943027 0.386412608032137 0.590791508646135 0.0866461596944786
CEP68 -0.368945040759251 -0.154155419233829 0.139439860068129 -0.0279523442150742 0.468304413726986 0.0661229921598372 0.61298015399574 0.206899626990524 0.524094324645446 0.703420163273753 0.105338016518005
CEP70 -0.142625058231884 0.225044434303167 0.256589702853832 -0.100600582345559 -0.0326022985359554 -0.232144880028416 0.215693721608324 -0.297230601171271 -0.184336534058368 -0.124971565579932 -0.0645003078408089
CEP72 -0.270698943134985 -0.0801474919420321 0.178026688311509 0.0853383772329207 0.47033669861603 0.159824214256588 0.370529539983963 0.176968346887049 0.426317552813876 0.472106786215697 0.189101943480741
CEP76 -0.0236663835466194 0.316081174706451 0.0891249423915396 0.313855312511753 0.117112850737773 0.218937063278741 -0.128048741149952 -0.085479805102912 0.198728413763792 -0.0548406821112508 0.201056907328434
CEP78 -0.532470434530037 0.0444762555275566 0.168823022287237 -0.221178079914769 0.157623678984628 -0.22663443503568 0.790683821050341 -0.0448112170037449 0.306203423420422 0.55680958115363 -0.0870783111299261
CEP85 0.0172385479638238 0.0519330252586879 0.188317626959686 0.31589129713499 0.500626518319677 0.228594421084706 0.229193917404014 0.318627201460522 0.564297936041018 0.454214788888989 0.176195637011248
CEP85L 0.0505413245988754 0.552227570384529 0.425959981579673 0.174354650403819 -0.0645570173635907 -0.15299710671609 -0.0434972069038563 -0.258946421785339 -0.175675921913693 -0.338128416885442 -0.234946913972515
CEP89 -0.309264175684096 -0.275044330482779 -0.0580339178503025 -0.203950851310329 0.209913437710015 -0.0421997696184432 0.584369811264135 0.23996954061185 0.358591176908516 0.642094842515074 -0.00319229069271137
CEP95 0.557918084717012 0.696240238879269 0.762393548102727 0.810759230275833 0.588121316016075 0.0375601545619816 -0.340585725977056 0.197412052312144 0.25634916384044 -0.241737514043466 0.132159012624122
CEP97 -0.158440937834914 0.536082366385719 0.414626659258601 0.27845414744901 0.180989795891671 -0.015969847960527 0.218230287275732 -0.130481290953137 0.246621490257768 0.0523756760400151 -0.129860824987022
CEPT1 -0.622005198069019 0.0491544278319243 0.191029590033655 -0.154726577383369 0.26084056375166 -0.0850565106310696 0.798899050535775 -0.0920125490297317 0.409071385674345 0.619461751899436 0.100424029841214
CERK 0.299918950783526 -0.415016149111616 0.0852314393977898 0.0565587472461778 0.48483650157132 -0.0277134175709687 0.183453679693478 0.757455881835118 0.320239874853717 0.500970910308735 0.166621237720788
CERKL -0.349270793488704 -0.372696846718848 -0.00460172793079782 -0.434389104657529 0.0493795172818017 -0.222576151987296 0.596945362086181 0.0743534166022037 0.0157455942728023 0.449784758005291 0.0950194563201395
CERS2 -0.125611082076183 -0.0796928179921645 0.0439435127212015 0.267123221862751 0.575657556495481 0.323313840661284 0.45135528224264 0.510213668525053 0.823397938013583 0.794893771559179 0.184888320049427
CERS3 -0.303146406953435 -0.17007786384925 0.0712158387033296 -0.177056626706573 0.150678186284388 -0.17541393879715 0.255588633955878 -0.208691872707501 -0.0303579463961061 0.137753115760785 0.453039658446733
CERS4 -0.266868788792802 -0.302572239133243 -0.0906523468223949 -0.0863874067170539 0.333947157121952 0.111663552188165 0.58232410641387 0.435826780528304 0.572531431010722 0.798332288417034 0.0449728639250467
CERS5 0.250249975930174 0.27951727072903 0.281969980227552 0.599801909004605 0.593401702863491 0.260774686597159 0.0383855899101658 0.502991187824013 0.723122566125162 0.402060191204569 -0.0549562107290172
CERS6 0.104140937800031 -0.257540982843925 0.0544337476313583 -0.31213902145393 -0.102192442016362 -0.396244892542255 0.051858949962055 -0.0631120488493295 -0.392769764727408 -0.103238537550097 -0.0638073966769341
CES1 -0.110852779211224 0.158144529793321 0.0383913717922164 0.111979992490549 0.0382955839606346 0.18650109505527 0.106151304922971 0.0601804016394424 0.25466847132428 0.145358916547529 -0.236160508256469
CES2 0.171342034839409 0.220800054417901 0.230863072363217 0.588380672980773 0.631441499095947 0.289065561817646 0.0412675953759109 0.468533489068713 0.767565897010538 0.465505966276071 0.0672227865002024
CES3 0.0424553311358078 0.0595803419249713 0.367728672670964 0.270249680493585 0.614537129706206 -0.150661839805949 0.283815512559581 0.332009311451369 0.451170762827183 0.440100986460613 0.295436332500658
CES4A 0.151545020922098 -0.233163352079845 -0.0593137346811376 0.218063801170268 0.380017448518433 0.309934303101644 0.0015468967887768 0.516431059710046 0.457325855423105 0.403812546224617 0.121284384226083
CETN2 -0.324106731116431 -0.44858567769771 -0.242249257652833 -0.266214372921785 0.20662437283513 0.0578710073581169 0.637730041323305 0.360649839442659 0.468519994249901 0.810012484365233 0.0752626972011733
CETN3 -0.361891201041916 0.00861609500476312 0.00146393465579595 -0.354700094814359 -0.189659729291701 -0.240199587095195 0.581290832632848 -0.136873294605503 -0.0263972276016213 0.244989541470706 -0.18438540228521
CETN4P -0.161892737383004 0.0115182502258059 0.0128502043513128 -0.127684055212952 -0.0818790804851786 -0.111266224885853 0.0992785642903644 -0.0622177853169002 -0.097074948853807 -0.00501724738513181 -0.0915061350855761
CETP 0.015841331294333 0.353616355860308 0.137836171482602 0.391023313946887 0.208950209148918 0.365924957990455 -0.128611891524159 -0.0314459830469691 0.300357129206911 0.00858241594830227 0.120247406304292
CFB 0.0374877825001409 0.179615741461954 0.385611189824555 0.17170832466898 0.327511582738192 -0.161988103643827 0.0317102614042172 -0.0538735151214538 0.023097977949897 -0.0290517901241663 0.255368465019972
CFD -0.096776239342338 -0.332638164919516 -0.249789219510519 0.0478923709702405 0.214861809245841 0.41066858988915 0.0141971087489236 0.293819537366088 0.377075781189288 0.372195725441294 0.184688375532641
CFDP1 -0.129431655358382 -0.228839267707532 0.070217935735588 0.0209565433620893 0.484187062526822 0.0629408287843556 0.606110930790622 0.528709863501117 0.621510730142132 0.819388637236006 0.0777070452502233
CFH -0.333362417254303 -0.257658008760494 -0.041658165362815 -0.394360952304144 -0.0296457471143316 -0.28915493746642 0.411560355361517 -0.129404684788744 -0.163281225377837 0.203971681825058 0.388319568994202
CFL1 -0.093617629970808 -0.473471234430078 -0.180705221809538 -0.0390930058965089 0.429605401251472 0.182434558102309 0.49752701265886 0.675115051438788 0.673502336539939 0.902098659859089 0.00808801678444326
CFL1P1 -0.188694915034231 0.16298799089145 0.0281377387192287 0.149572699955491 0.0965578244689393 0.186843316375948 -0.0203081548162579 -0.260053053059897 0.145344996046766 0.01439533235247 0.322357371863569
CFL2 0.0249166775209655 0.148935808073542 0.0484075270721262 -0.166537509761151 -0.271923845439025 -0.164206036040499 0.0514642102601601 -0.136986268547489 -0.291338895254091 -0.202144354025199 -0.444181217949689
CFLAR 0.0344376162088003 0.265010728068023 0.590918682319435 0.521791364551847 0.874516128438848 0.0869178129040417 0.404376258953365 0.450175238282173 0.760092941170594 0.617178663115219 0.276572767281791
CFLAR-AS1 -0.0283267565072213 0.271750245242698 0.257081772591272 0.230996271192895 0.207847536563089 0.0546730546304663 0.0610445999552781 0.0884176357047435 0.185224414969204 0.0655709427364043 -0.131352262835791
CFP -0.222420067842641 -0.424051747634989 -0.308656648498867 -0.0905374672925356 0.248260900128201 0.241663935168703 0.395259982178988 0.352299176486357 0.528875574604598 0.720861067209625 0.24572058326807
CGGBP1 -0.582999734763292 0.0543423061629482 0.196943010407595 -0.379224117612561 -0.00293168004500098 -0.402677100974101 0.773975209814096 -0.230782477389428 -0.0111282009175595 0.34407543240683 0.083292358033488
CGNL1 0.232762448343868 0.315631993650272 0.470275041537211 0.4433194781528 0.528537618466674 -0.0849667346845755 0.0894375942659392 0.308643665022455 0.39357143234038 0.200789493025582 0.120796373606283
CGREF1 0.289886835260549 0.159660824517599 0.261917267181909 0.306676049698712 0.299515084361582 -0.0218519513046341 -0.0184994764570717 0.217379404857965 0.20363568285475 0.0868096743373803 0.255443042730775
CGRRF1 0.381466407023701 0.761951845259867 0.545713391056091 0.589372985636453 0.190587003771274 0.0273736086428562 -0.31820135061785 -0.146864130227836 0.023995494152095 -0.400728312798492 0.00528106838651841
CH25H 0.233364425523827 -0.0160129804054219 0.0447974078779581 0.0032161908910117 -0.0177654696562814 -0.187044549675471 -0.139741717355425 -0.0218461597647172 -0.153924644174583 -0.159728583874825 -0.179651395717963
CHAC2 -0.113884891926463 0.234075618238151 0.473866069706698 0.0939624992503111 0.281890667054384 -0.241624097391694 0.18037271211481 -0.140989636251058 -0.0383069045977576 -0.0453658195142113 0.341067600689565
CHADL 0.117391172217581 -0.0991208615650554 0.13216052095679 0.0493838061173579 0.190351309348286 -0.157543202482389 -0.0722582464022712 0.183143716778583 -0.0395628542088282 -0.0163731176328575 0.188227555994808
CHAF1A 0.541925626912435 0.27014412474876 0.367302289894952 0.521100115102684 0.437215677715853 0.022596265120346 -0.15319291107018 0.55601783843503 0.355153074602759 0.0916805784025131 -0.22899219199741
CHAF1B 0.523410643345534 0.408530198212878 0.358530945959783 0.732974840731326 0.504267547136453 0.28301797271593 -0.319664735439609 0.475312601240643 0.50840332058533 0.0606782783843492 -0.136829886784646
CHAMP1 0.0636990943128481 0.321611667055548 0.18292482909533 0.340802530746138 0.158608905501032 0.156161006048524 -0.212159625559128 -0.186274870318261 0.118828010502195 -0.160509099123864 0.112108588369011
CHCHD1 -0.434692162309805 0.071800018047283 0.0159705471018 0.0302069400573816 0.206326314379751 0.238799055482908 0.514354374890644 0.100441986591359 0.52763476654767 0.542432345628513 0.0321824353405104
CHCHD10 0.365425318641009 -0.430279965672428 -0.0517907871403739 0.0684757410546384 0.362447761234865 0.0592390005560882 -0.00118214347213399 0.706547549997848 0.244923210789126 0.377962748083282 0.182069998187701
CHCHD2 0.409024721702809 0.412763533770081 0.0417585845327427 0.75933913009354 0.265177487997935 0.713120891477529 -0.556342333522765 0.328156147337578 0.515089911887373 -0.090007106272387 -0.0531355143188874
CHCHD3 -0.287020154448119 -0.284538773421817 -0.0107540338383195 -0.121308352756701 0.398081327887404 0.00771620517198126 0.737411223259397 0.432195705932382 0.58913886457506 0.873524475572 0.112621204451064
CHCHD4 -0.335449049611073 -0.154021768853398 -0.0293910638000045 -0.0960382528983156 0.218428646847966 0.110360159862075 0.500947442612901 0.234614326143432 0.433745039820591 0.555987326351234 -0.118459619550278
CHCHD5 0.0636791505829587 -0.04282425975897 -0.0361860263230658 0.228588499003307 0.274033384788214 0.3382249640766 0.14313321952398 0.497709511151049 0.563247246990506 0.47354144486294 -0.386782012118499
CHCHD6 0.303345012718695 -0.148175847357605 0.115588355646331 0.355695469026044 0.591103335500333 0.329972767973353 0.0960482439062535 0.684431207073579 0.596921019574549 0.533862065109415 0.226181225182109
CHCHD7 -0.274011221720778 0.369536663947224 0.0840166992938828 0.232987979963812 0.102678259871332 0.164586266760741 0.211651258311998 -0.0414535552398772 0.444893455514651 0.216101408426658 -0.324108855101693
CHD1 0.832323153863412 0.665117721845354 0.633067359596587 0.702424213882767 0.272526880002803 -0.0862555060641415 -0.614288570457382 0.0868610078070569 -0.12371158994647 -0.594031536432897 0.0492689330177401
CHD1L -0.0600394891705269 -0.0161144143059277 0.286572711199972 0.237795917715045 0.662071110258595 -0.00758901130898811 0.449570027301535 0.393908512592286 0.590198896872268 0.647233479230962 0.44392790975787
CHD2 0.586299340792072 0.697478754876129 0.718147042764761 0.904100357335241 0.661663230683171 0.145447080108145 -0.3668462736848 0.299288937010615 0.40434540942705 -0.164600333091751 0.18723455105333
CHD3 0.394567087700295 -0.0199218681502793 0.396194331736459 0.466280773596621 0.735013993167508 0.0822488160966747 0.0258549835282384 0.691158931244671 0.52292226735932 0.407536024878693 0.291647853928673
CHD4 0.0402801938793915 0.116286998960977 0.205251005500261 0.461798916524583 0.581035452809663 0.393723810941477 0.15506021124102 0.395991939630423 0.713259168217076 0.50341770400939 0.134781028330174
CHD6 0.613963485908816 0.618911366668504 0.698718991150211 0.931754598881062 0.746553344017531 0.248049573752399 -0.360840373612803 0.39209472014169 0.483383480514445 -0.0570402318166733 0.262236687529228
CHD7 0.448858314126199 -0.051962695309449 0.386694760618138 0.414518766722225 0.734647395196697 0.0447042983078542 0.0734043693326113 0.731350332020182 0.464841709829679 0.430926567649458 0.295457491621104
CHD8 0.567398173562097 0.67623375929957 0.698631339149657 0.860368209801246 0.605552145700834 0.143660029258591 -0.383033910747141 0.254183482859254 0.353344855462076 -0.202057677813154 0.105697271632269
CHD9 -0.339575719713767 -0.264095737991952 0.162554736667813 -0.404183036482867 0.20744600127845 -0.483565509552223 0.8351996413292 0.102727370725661 0.122507921831978 0.6173814001249 0.0819885755974658
CHDH -0.112258031656369 0.115820354765878 0.16245681518646 0.284547661392234 0.439067277471495 0.178331341070534 0.29679655835023 0.358838705390446 0.609971525619092 0.509717536057947 0.078073833694558
CHEK1 0.434390823962656 0.572964369544206 0.412872873103174 0.556099065552949 0.242126873074905 0.00164469359383623 -0.29398803539419 0.0358455300117091 0.134209468674774 -0.258113428216939 -0.0340408545113624
CHEK2 -0.50899909413099 -0.41331147191777 -0.266523843506371 -0.492797655518931 -0.116312792503688 -0.149596121903106 0.552108062892739 0.0322989151995122 0.062799587270936 0.443382338967135 -0.0879256339416313
CHERP 0.573029871600229 0.394279531339977 0.596962343683278 0.783430802356099 0.716915199960523 0.161602924712418 -0.348691949644781 0.434047403597201 0.398009302979415 -0.0263930056521942 0.329022599725351
CHFR 0.180150831740726 0.0175620776961561 0.221215236713805 0.376536801776466 0.608550442509587 0.218195489779972 0.339716441289225 0.650484103519751 0.759178529475821 0.682999845609399 -0.111346579730078
CHGB 0.108652291009304 -0.124259358764108 -0.0128906150951574 0.0210969578503372 0.117434664952306 0.0457366095168143 0.0073786584235447 0.290642698822208 0.0839004438441173 0.137539585378896 0.0294544412305356
CHI3L2 -0.495100344745396 -0.177641314409864 -0.124483799051736 -0.409308171117827 -0.145309062011958 -0.147526454616902 0.573057634743721 -0.0537791802032496 0.0703500560009624 0.376606611515956 -0.231625652559162
CHIC1 -0.512944517873028 -0.2855372850148 0.0128123754069992 -0.390349845649437 0.120499881703024 -0.275229945217943 0.613029433540784 -0.0482280117742151 0.0763105534819534 0.463117835184002 0.149121161122769
CHIC2 0.460646338958226 0.532451245566145 0.518412921216733 0.574888380463444 0.390701579538138 0.0196843646863569 -0.0771866480613743 0.301028024714908 0.31316201344301 0.00203334971229168 -0.150380602023448
CHID1 -0.0991921771658598 -0.504020561266371 -0.184244815709738 -0.095436449262464 0.397794602737886 0.148331316696996 0.48530644037675 0.631092581974317 0.57036375174698 0.845056016869955 0.055533744398122
CHKA 0.620929555092847 0.296133043746807 0.420342689704473 0.709427270737391 0.579837175505731 0.22376618965951 -0.379637403483614 0.507183177589694 0.392058984743889 -0.0177051057878102 0.124396940778014
CHKB -0.0566051229082379 0.11727966525713 0.144504356299423 0.0725392398888545 0.162984096536874 -0.0638456029099198 0.19357292196079 0.0299949012848027 0.166702082008697 0.167652377560538 -0.117440476857027
CHM -0.300398300669513 -0.464403202729515 -0.00773304852618343 -0.393869390174558 0.272194005550511 -0.253616392668292 0.772167674530929 0.212670441320499 0.227831673931177 0.732021568669939 0.221520228606488
CHML -0.0559074726265739 -0.0719718216107104 0.244118144184938 -0.137729490735318 0.160921825053281 -0.196319034192137 0.277530333403506 -0.00697274746523389 -0.0837130352596827 0.117940809945139 0.223052588125967
CHMP1A 0.0994770553995376 0.0510804014149255 0.161955681321108 0.499285752563379 0.672693849161449 0.321556620839722 0.182642501780948 0.574559352920209 0.857648438445447 0.642808964992155 0.089508754702705
CHMP1B 0.616867347862294 0.121562600860025 0.125898850468708 0.317032122189416 0.156489909757796 0.031358059549455 -0.257980139959161 0.259378248698503 0.0439324559827035 -0.084181868164925 0.0574252666342019
CHMP2A -0.00564431236665734 0.205112060046071 0.074031143390435 0.555094679990755 0.515080078317982 0.549836590295331 0.085639392425965 0.467225803449234 0.871085303268947 0.523407665438185 0.0173498728712908
CHMP2B 0.378452775091705 0.823883416004933 0.571647364412086 0.566482725123914 0.100598303402429 -0.0724655785883402 -0.260815537146087 -0.133395260151453 0.0126698828307552 -0.422790410533237 -0.144313616647131
CHMP3 0.0128532288783092 0.260473906159197 0.112346316558523 0.488391321892465 0.371782128701868 0.448702670877543 -0.0539049691310581 0.282458793910484 0.600587426989959 0.264804304088484 0.0358405547439907
CHMP4A -0.508644110198388 -0.486839931656672 -0.345216553158346 -0.344309056567684 0.141517744299146 0.115251123260122 0.734033656424897 0.267098220821597 0.511307575824429 0.877461025821437 0.0477733860502645
CHMP4B 0.218163920956326 0.28167184224414 0.213400021952269 0.168892896097752 -0.0813811388028846 -0.0801752416934175 -0.205108167111257 -0.00523855680945155 -0.131937737046172 -0.30235557035515 -0.0957421743204695
CHMP4C -0.0041239289666103 0.186782380289932 0.123249579215035 0.108421640919354 0.05342864149396 -0.0277252097722827 -0.00117206715485353 0.00780947779507234 0.0466388494409051 -0.0430057351911432 -0.221760590243494
CHMP5 0.0487057481864966 0.0709416357055471 -0.00597925583059482 0.115047754115836 0.133117627631896 0.0379546296311789 0.365833158359013 0.384770660432408 0.455568831723979 0.469172732255411 -0.212157960394908
CHMP6 -0.249384736470544 -0.650055772458812 -0.291349211928175 -0.394064406200771 0.189601557667939 -0.0747628152941667 0.62317799717569 0.453413152828685 0.34602509659773 0.810339405972054 -0.00280439059206291
CHMP7 0.301582620653915 0.329010616120908 0.392027626119959 0.582736135944021 0.577680873391922 0.200781353433134 -0.0166174768429817 0.508453090427496 0.591186459537727 0.280964761126223 -0.194070962200528
CHN1 -0.0145616998825279 0.252355069672236 0.229797293531642 0.220780916872316 0.126830392529006 0.143453497846498 -0.153339306654254 -0.092144667952146 0.010520553977295 -0.176994271177626 -0.05922126904953
CHN2 0.0894557846723443 -0.17656420884015 -0.117862019165666 0.122889299183804 0.227606595776474 0.277918381107772 0.0807685228519783 0.435916806039509 0.385044938439819 0.382275191817994 -3.0002560738096e-05
CHODL 0.191270042034688 -0.0395748384278653 0.123103955267764 0.123871868099438 0.234876910117902 0.0755109861655406 0.0106841523757551 0.142914862947868 0.10010967786478 0.130084264821332 0.295326525936703
CHORDC1 0.416246938319782 0.686044968918525 0.601701420880213 0.524856003954006 0.227231137058195 -0.118519102502575 -0.173614777005838 -0.175727301950035 0.0369197136414861 -0.307083895399555 0.0751816631152979
CHP2 0.172522558497089 0.154575927791958 0.235913984773041 0.332496308852521 0.346591559289641 0.193459015308306 -0.0911292974906231 0.0915303312737763 0.249119903551066 0.0688087745663191 0.322212687592097
CHPF 0.420781046828665 -0.0547524490164812 -0.0189344612722625 0.306234676589751 0.273185413917473 0.15764715681469 -0.0805988718725603 0.696892522891601 0.415748251579534 0.280987891432818 -0.260550900204582
CHPF2 0.394567427172019 0.124624060775651 0.436421999482657 0.524597795632726 0.707300625316187 0.022430098722363 0.0626184519722703 0.691512051203886 0.576705979377169 0.397679798684275 0.179221865630778
CHPT1 0.250270521698761 0.109418641591178 0.0661565749358227 0.210088432359288 0.00788214819484647 0.170063812436802 -0.358069596202363 0.170868650628756 -0.0826517117884 -0.250501566163315 0.0452233516218006
CHRAC1 0.573977636097362 0.487318536320585 0.258427894543648 0.802597581500297 0.378057486848681 0.490727853647006 -0.503166863106517 0.336344084463261 0.443425338153468 -0.116433786175971 0.0158370933151885
CHRM3 0.0314485857116818 0.0451935304576346 0.343481611393517 0.371217553886925 0.655830780715653 0.262710232914742 0.224349635527558 0.441542878822886 0.600029626875812 0.482931449131618 0.282746413502282
CHRM4 0.380596415443554 0.132149039543804 0.127944520381169 0.237966370120986 0.0957977052506834 -0.058132179487605 -0.323876982784664 0.11486562017574 -0.0645627213535002 -0.220679907271219 -0.163311842327814
CHRNA10 0.0942518488380373 0.125512638784898 0.315736101387348 0.176092281201275 0.317395385248872 -0.128575854704825 0.128967885962312 0.0550207477114758 0.151694152545108 0.119331361591466 0.228828176497873
CHRNA5 0.0218001096340753 0.147983744619354 0.102773364806217 0.0864357338087131 -0.000883457444309346 -0.125894981686763 -0.161257813937057 -0.238251768182077 -0.140812619043105 -0.228104145548088 0.258300883504441
CHRNA6 -0.35011474856205 0.127417915582068 -0.0077315620470258 0.0691159209389538 0.125039871094465 0.238593378845122 0.329002357384468 -0.0143476409782774 0.426056831464847 0.361400751699349 -0.125583597101904
CHRNA7 0.342383629071047 0.0619196251681485 0.288438855884179 0.382170563448907 0.489352692768355 0.0885506373389378 -0.0774373936437072 0.39127984034576 0.309757803338332 0.173744989427712 0.237848405397842
CHRNB1 -0.396508244049048 0.0333305449425794 0.0941915042811 0.149574497589523 0.427579899214197 0.275124506076959 0.500228354809697 0.202748238596607 0.653821690271708 0.635217151207836 0.316565452883218
CHRNB2 0.296258807377765 0.258929958800826 0.20946843834417 0.386834276683488 0.221982983749416 0.188949647831293 -0.282573221424788 0.0848987215685971 0.095722296527981 -0.168814031389288 0.183573459650054
CHRND -0.258357403946924 -0.0729251038169502 -0.155825864775438 -0.142321315933192 -0.123982992803653 0.104596641904236 0.0572079604000146 -0.152627848217611 -0.0125543690446959 0.024436750507459 -0.0909241069894635
CHRNE 0.706019513235133 0.13440013019163 0.171324888820948 0.426498702960854 0.220756464453441 0.0866495186836351 -0.395002981729674 0.422086396017526 0.0867354054001876 -0.137774497004589 -0.000159275711203909
CHRNG -0.0293492343201491 0.200520363413359 0.0824435031383514 0.241103543751541 0.0932513190440391 0.267237694627764 -0.216773347740369 -0.043730710433461 0.108360403676158 -0.122343892011973 0.0221836304249847
CHST1 0.296572676469797 0.205377644366494 0.309244105116473 0.278345828688748 0.273350543408942 -0.0369299458626361 -0.0432359980902538 0.199570381659869 0.131717058458007 0.00305817655866224 -0.08485320805281
CHST10 0.462226123305139 0.117148906208335 0.167718812820716 0.355777700782001 0.256818912848902 0.0160906425384548 -0.149705846009248 0.429253380304005 0.251767863825968 0.0716601975420105 -0.0593376781429448
CHST11 0.354361132911876 -0.274838827355741 -0.0678798826023501 0.19983037805315 0.377908950602011 0.190493974374482 0.100328779481202 0.896207306509771 0.502001770057488 0.528666066511453 -0.0965973533941749
CHST12 -0.170857095440822 -0.21127294811775 0.00610231508794835 0.10208636535628 0.514947732355007 0.116967977432509 0.547584523085174 0.559026277774242 0.743246393055581 0.866899167963286 0.115630183254855
CHST14 0.291219179497148 -0.0294369205524185 0.0507239531426496 0.0780463289673787 0.0803166069482476 -0.0270937002128512 -0.020535480856602 0.324778265655504 0.0797315251063883 0.070391211256128 -0.435658594100302
CHST2 0.209319710331823 -0.242409903803507 -0.0806563329128809 0.168989000072521 0.270155829298364 0.261829847194168 -0.0516406389929406 0.684548324650086 0.375583878098029 0.324035224703169 -0.203760608369705
